city,month,hour,mean,std,min,max,count
Mumbai,8,0,79.47900360609881,63.04281876113097,6.5,139.73775339085705,62
Mumbai,8,1,79.53495269145695,62.71294516035523,6.75,139.92653777496025,62
Mumbai,8,2,79.7668431497182,62.56481595881718,7.0,139.88645213916584,62
Mumbai,8,3,84.15410431965809,65.50476093122873,7.25,257.5,62
Mumbai,8,4,86.38385999321784,81.22730089683748,7.0,500.0,62
Mumbai,8,5,90.11643845175323,104.01513744342236,6.065,742.5,62
Mumbai,8,6,95.26320066638198,129.73272237394087,4.42,985.0,62
Mumbai,8,7,96.36673176773117,130.1689550336762,3.76,985.0,62
Mumbai,8,8,97.87314920893603,129.74601580363725,3.1,985.0,62
Mumbai,8,9,94.85749302856136,103.55418235742002,11.6675,740.0,62
Mumbai,8,10,90.43833117522465,80.38064135272376,9.0,495.0,62
Mumbai,8,11,86.25638430117094,63.807234976697316,9.113333333333332,250.0,62
Mumbai,8,12,82.36885883812644,60.99624397818373,5.0,167.8130214876005,62
Mumbai,8,13,82.60632182562871,59.7403038989634,7.8625,138.75997517865198,62
Mumbai,8,14,82.40176580733541,58.80228944616375,6.0,138.8737205082266,62
Mumbai,8,15,85.75978605705647,60.60557038808203,6.625,168.18585718944792,62
Mumbai,8,16,86.03877829875786,62.516796080225895,7.25,195.1875,62
Mumbai,8,17,87.28322390528545,66.34351628716641,7.666666666666667,286.40625,62
Mumbai,8,18,88.21543734970858,64.22862756474625,6.83,239.9309695483721,62
Mumbai,8,19,87.04808845403956,63.031150169427875,6.5325,218.125402028179,62
Mumbai,8,20,85.89647408621477,62.30317533176145,6.015,203.40443507297184,62
Mumbai,8,21,85.94134272399103,61.730851278858246,8.040000000000001,168.19267222221515,62
Mumbai,8,22,91.5128100515528,104.41806546556455,6.0,742.5,62
Mumbai,8,23,85.58365756923297,72.75229048060454,6.25,377.375,62
Mumbai,9,0,216.33270199103694,313.7780575579828,8.175,985.0,60
Mumbai,9,1,220.2495142142616,319.033073764303,8.120000000000001,985.0,60
Mumbai,9,2,224.26328230208537,327.1468746577749,8.065,985.0,60
Mumbai,9,3,224.57438429310244,326.90584706610974,9.125,985.0,60
Mumbai,9,4,224.99832536405933,326.6405032996443,7.5,985.0,60
Mumbai,9,5,224.77079338377527,326.6888978859176,8.595,985.0,60
Mumbai,9,6,222.6135544814206,327.6691170750058,9.69,985.0,60
Mumbai,9,7,222.27559336745935,327.85079652996404,7.504999999999999,985.0,60
Mumbai,9,8,223.17073529620106,327.39772147266655,4.859999999999999,985.0,60
Mumbai,9,9,226.82309401453475,326.0667173999083,5.547499999999999,985.0,60
Mumbai,9,10,229.33257691353748,326.3761639265468,6.235,985.0,60
Mumbai,9,11,226.1592495392278,326.23134998435177,8.274999999999999,985.0,60
Mumbai,9,12,224.87730088938122,326.559921441543,7.265,985.0,60
Mumbai,9,13,226.14271834726895,326.18266642766287,7.227499999999999,985.0,60
Mumbai,9,14,223.88183122719659,327.14612885989993,7.19,985.0,60
Mumbai,9,15,224.25668946576292,326.9686495607898,9.995,985.0,60
Mumbai,9,16,224.7056733886222,326.77458068992166,12.760000000000002,985.0,60
Mumbai,9,17,224.67853341453446,326.84314764818964,10.95,985.0,60
Mumbai,9,18,224.55413564731677,326.9453313472068,7.3,985.0,60
Mumbai,9,19,224.428275378455,327.0530489290505,8.9775,985.0,60
Mumbai,9,20,224.2389757420855,327.18063048336313,7.045,985.0,60
Mumbai,9,21,224.11236897789541,327.23972718717096,8.872499999999999,985.0,60
Mumbai,9,22,224.09151159900463,327.2723952186239,5.5,985.0,60
Mumbai,9,23,228.3140528400116,326.03707168682877,6.8375,985.0,60
Mumbai,10,0,262.0254532177651,341.0856393042354,9.6,985.0,62
Mumbai,10,1,262.422345393669,340.8815874972767,12.9725,985.0,62
Mumbai,10,2,262.91999574495827,340.69408184038133,13.5,985.0,62
Mumbai,10,3,263.0866062428669,340.51784673169686,14.775,985.0,62
Mumbai,10,4,263.10128402835034,340.42804737831636,16.05,985.0,62
Mumbai,10,5,263.9767770820868,340.4480873322434,14.525,985.0,62
Mumbai,10,6,264.7912483200179,342.1337970738486,13.0,985.0,62
Mumbai,10,7,260.7360713122755,342.2885569556443,11.525,985.0,62
Mumbai,10,8,257.63722428700055,343.37998669091894,10.05,985.0,62
Mumbai,10,9,253.10256966498403,335.26073345430245,11.3,985.0,62
Mumbai,10,10,247.69902980991748,331.4278636195609,12.55,985.0,62
Mumbai,10,11,244.54604717415404,330.90871291126496,11.035,985.0,62
Mumbai,10,12,241.9535085751265,331.6354680017616,9.52,985.0,62
Mumbai,10,13,242.28957865208196,331.4583612155186,11.11,985.0,62
Mumbai,10,14,242.7083084827041,331.2661462137125,12.7,985.0,62
Mumbai,10,15,243.9483624021521,330.6402656802118,13.725,985.0,62
Mumbai,10,16,245.39191347364195,330.04123816223404,13.8,985.0,62
Mumbai,10,17,246.48143675992492,329.52522664981433,11.56,985.0,62
Mumbai,10,18,247.49102665351168,329.07371067664866,9.32,985.0,62
Mumbai,10,19,247.18703014627005,329.1230897171088,7.915,985.0,62
Mumbai,10,20,244.99731870468727,330.17899840212215,6.51,985.0,62
Mumbai,10,21,245.4095542041782,329.95143093518504,8.5175,985.0,62
Mumbai,10,22,245.79643439121105,329.74914900504024,7.965,985.0,62
Mumbai,10,23,246.0468969681151,329.59589540500696,8.782499999999999,985.0,62
Mumbai,11,0,117.53399894725571,133.04254701570838,5.359999999999999,640.0,60
Mumbai,11,1,117.43320785476142,133.16537925585078,6.359999999999999,640.0,60
Mumbai,11,2,117.27896142391286,133.30923889964575,7.359999999999999,640.0,60
Mumbai,11,3,118.31345218037205,132.5378672697228,9.5975,640.0,60
Mumbai,11,4,117.0603368602945,132.50562409140142,8.045,640.0,60
Mumbai,11,5,116.49376528423322,132.5460291626991,9.845,640.0,60
Mumbai,11,6,115.88278058200427,132.6321357543858,9.75,640.0,60
Mumbai,11,7,109.62414289601878,118.02220033867962,8.485,640.0,60
Mumbai,11,8,105.55687440692115,113.85513303215996,7.09,640.0,60
Mumbai,11,9,106.44791842371066,114.84062295221554,6.8575,640.0,60
Mumbai,11,10,105.22756022608802,115.4809225402183,6.46,640.0,60
Mumbai,11,11,104.08224100237798,115.29671985680774,6.6075,640.0,60
Mumbai,11,12,99.88989992246078,116.41648849872514,5.76,640.0,60
Mumbai,11,13,99.68965607465935,116.57603438764617,6.779999999999999,640.0,60
Mumbai,11,14,99.49485318486398,116.75714393946618,7.8,640.0,60
Mumbai,11,15,100.11691337523739,116.6098773777171,8.145,640.0,60
Mumbai,11,16,101.34897505615328,116.67376011037648,8.49,640.0,60
Mumbai,11,17,105.14122404514636,116.31438133595323,6.845000000000001,640.0,60
Mumbai,11,18,110.03381467538007,118.4378191572445,5.2,640.0,60
Mumbai,11,19,114.82789942799046,124.31151525411575,10.4975,640.0,60
Mumbai,11,20,118.35008482270504,132.69722810100768,9.345,640.0,60
Mumbai,11,21,117.92089197779451,132.48882510093262,9.395,640.0,60
Mumbai,11,22,118.04691402739756,132.46234266467525,9.445,640.0,60
Mumbai,11,23,117.94251453611629,132.61436589997484,7.4025,640.0,60
Mumbai,12,0,166.04528252504548,190.14801178921329,31.55,985.0,62
Mumbai,12,1,165.8496508514791,190.3074570989432,30.700000000000003,985.0,62
Mumbai,12,2,165.195957411888,190.4671007213064,26.95,985.0,62
Mumbai,12,3,164.70117656162148,190.76736583822137,25.825,985.0,62
Mumbai,12,4,177.54371668712602,217.6696072551961,24.7,985.0,62
Mumbai,12,5,175.9529439823084,214.36293541790968,27.85,985.0,62
Mumbai,12,6,170.75082572429883,212.83436456527951,24.5,985.0,62
Mumbai,12,7,163.24872518240286,196.61472036370097,24.375,985.0,62
Mumbai,12,8,156.8002769409281,193.19877062267813,22.5,985.0,62
Mumbai,12,9,156.8853578396487,193.43249729543064,22.59090909090909,985.0,62
Mumbai,12,10,157.24421277701634,193.24745827578602,22.5,985.0,62
Mumbai,12,11,158.02217972197687,193.1203562470506,21.75,985.0,62
Mumbai,12,12,159.2066194663384,192.50122266657687,21.0,985.0,62
Mumbai,12,13,162.2029761559974,191.45576977356794,20.1,985.0,62
Mumbai,12,14,164.63458078015273,192.05290408271568,19.2,985.0,62
Mumbai,12,15,164.85293633383196,190.35092970752763,24.275,985.0,62
Mumbai,12,16,166.26917074708342,191.58120468520684,23.0,985.0,62
Mumbai,12,17,165.68009294456246,190.25370479349985,27.85,985.0,62
Mumbai,12,18,164.57255000112096,190.49105711139154,30.75,985.0,62
Mumbai,12,19,164.99096615781883,190.25818282528968,32.5,985.0,62
Mumbai,12,20,156.97775382839149,162.84940062722202,33.0,985.0,62
Mumbai,12,21,148.8926864611015,159.52204941474187,-21.946955665212272,985.0,62
Mumbai,12,22,148.86656688046762,159.6468067857991,-21.87791116192352,985.0,62
Mumbai,12,23,159.96026825032746,163.88921200059008,35.099999999999994,985.0,62
