timestamp,no,no2,pm10,pm25,relativehumidity,so2,temperature_x,temperature_y,humidity,precipitation,wind_speed,wind_direction,city,hour,day_of_week,month
2024-09-07 18:00:00+00:00,4.1319393760202994e-05,43.93599874180747,99.82695699535097,29.77523204292973,58.74007967087675,19.29497444702298,31.17607673866533,27.55,91.28324,0.0,5.6920996,108.43504,Kolkata,18,5,9
2024-09-07 19:00:00+00:00,3.206932023431738e-05,43.96695765511713,99.880004514138,29.72144962570535,58.61476623012754,19.053501500142545,31.228978899048258,27.55,91.28324,0.0,8.209263,105.25517,Kolkata,19,5,9
2024-09-07 20:00:00+00:00,3.1965169055791186e-05,43.96089114008667,99.91046069940424,29.758466041345574,58.33183716497865,19.12295238046437,31.106407834468996,27.3,91.53869,0.0,8.12197,102.80426,Kolkata,20,5,9
2024-09-07 21:00:00+00:00,2.395628491658891e-05,43.9739863042402,99.99701491431622,29.7782840749695,57.4717410549265,19.040350956302007,31.081805602718475,27.05,91.2523,0.1,10.041354,104.5345,Kolkata,21,5,9
2024-09-07 22:00:00+00:00,3.712504689565559e-05,43.92731909491077,99.86766377274401,29.839651246797633,58.06266669111642,19.36523811336741,30.75449094801226,26.6,92.8682,0.1,6.489992,93.17977,Kolkata,22,5,9
2024-09-07 23:00:00+00:00,3.33474280143518e-05,43.943902212753265,99.897106258918,29.809704261788713,58.2989593636147,19.250969783428218,30.67712014705407,26.5,93.41717,0.0,7.5942073,84.55976,Kolkata,23,5,9
2024-09-08 00:00:00+00:00,3.177017212655821e-05,43.95228936265242,99.80273327373945,29.735589431574134,58.848654673972646,19.08169221301557,30.684437604899784,26.5,93.97414,0.0,8.089993,69.14546,Kolkata,0,6,9
2024-09-08 01:00:00+00:00,7.704677871788086e-06,44.03187264671922,99.98200008483846,29.58677234737162,56.65561436029748,18.334115001133796,32.09122001136214,28.6,85.6112,0.0,14.044615,91.46877,Kolkata,1,6,9
2024-09-08 02:00:00+00:00,-4.043917601965347e-06,44.062712364785064,100.03500747320223,29.522062952259954,55.345431562303474,17.983132979224138,32.764670307423444,29.5,81.50798,0.1,16.808569,99.865746,Kolkata,2,6,9
2024-09-08 03:00:00+00:00,-5.4520103469554715e-06,44.06677124220666,100.04071034545578,29.50217190238197,54.70713838508232,17.88480027379171,33.22982197029836,30.25,78.530205,0.1,16.965895,107.281586,Kolkata,3,6,9
2024-09-08 04:00:00+00:00,-4.6246563235805005e-06,44.06912289764565,100.05720248115276,29.48778895430914,54.272906345122465,17.826344496509364,33.692891393744304,31.1,75.47107,0.0,16.595179,114.34108,Kolkata,4,6,9
2024-09-08 05:00:00+00:00,-1.8369249875872448e-06,44.06597886631974,99.87983765099872,29.38694493896298,54.51466530794892,17.640864070544524,34.25991008822976,32.05,72.99829,0.1,15.7908325,114.22774,Kolkata,5,6,9
2024-09-08 06:00:00+00:00,-6.907931144704317e-06,44.060291827796156,99.9384798704435,29.429623493160232,52.80866857996034,17.579974189452912,34.57937245083701,32.35,69.477455,0.1,16.418526,105.25517,Kolkata,6,6,9
2024-09-08 07:00:00+00:00,-1.6420657168498935e-05,43.96474769431513,98.8363529795362,29.236247997476053,51.54309622719916,17.288582368983782,34.34849349412809,29.6,77.281235,3.4,18.0,126.86999,Kolkata,7,6,9
2024-09-08 08:00:00+00:00,4.17370939043149e-06,44.0121563909179,99.57743518667453,29.439088026141444,55.700535258032005,17.99578106666462,32.95707228934805,29.35,82.70434,1.0,14.458382,108.886185,Kolkata,8,6,9
2024-09-08 09:00:00+00:00,7.2095705650901745e-06,44.01630702512204,100.03638061564325,29.63974104851379,54.394970597817746,18.34054029131164,33.00722079224002,29.95,78.721054,0.1,13.37825,113.80595,Kolkata,9,6,9
2024-09-08 10:00:00+00:00,2.9414994481584064e-06,44.00312103467677,99.68214820082792,29.52066305771383,54.73536231725279,18.10645557143681,32.87795540208157,29.15,81.70685,0.9,14.408997,102.99462,Kolkata,10,6,9
2024-09-08 11:00:00+00:00,1.2124939768971485e-05,44.01022339083608,99.99891584246885,29.645093806341276,55.73115379771912,18.472580301122264,32.42706902543716,29.15,82.681114,0.0,12.496719,101.63361,Kolkata,11,6,9
2024-09-08 12:00:00+00:00,1.6981035947648618e-05,43.990706748261665,100.0478413574439,29.72816314231454,55.51566421219218,18.717246847176796,32.254156201679905,28.9,83.14371,0.0,11.165805,110.77233,Kolkata,12,6,9
2024-09-08 13:00:00+00:00,2.3437741354174514e-05,43.96742767751078,99.96306519530592,29.751352901616666,56.044974597193686,18.87144588520539,31.959810898828067,28.45,84.838394,0.0,9.47012,98.74608,Kolkata,13,6,9
2024-09-08 14:00:00+00:00,2.204991276237578e-05,43.96363462353956,99.91206949188202,29.741014454498494,55.95398714967905,18.832151232400975,31.88433845588986,28.2,85.31802,0.1,9.72,90.0,Kolkata,14,6,9
2024-09-08 15:00:00+00:00,2.0197821093513937e-05,43.98170569809049,99.98987946870758,29.732663054533436,56.40136150034914,18.81131175427504,31.778706710844318,28.15,86.33219,0.0,10.538843,97.853226,Kolkata,15,6,9
2024-09-08 16:00:00+00:00,1.6861914163954564e-05,43.99596768103894,100.01631349083308,29.713000775433148,56.70141624274925,18.74447050028118,31.630192428542983,27.9,87.59968,0.0,11.609651,97.12492,Kolkata,16,6,9
2024-09-08 17:00:00+00:00,1.8972991113522762e-05,43.99111857330889,99.96491924822229,29.70187622473846,57.20286160941805,18.768304519484047,31.46113371467621,27.65,88.88815,0.0,11.159999,90.0,Kolkata,17,6,9
